URLLength,HostLength,TLDLength,DotCount,DashCount,AtSymbolCount,PercentSymbolCount,EqualsSymbolCount,QuestionMarkCount,DigitCount,UniqueCharCount
96,11,3,2,3,0,0,0,0,6,27
98,9,3,1,10,0,0,0,0,1,26
100,13,6,3,17,0,0,0,0,9,30
85,6,3,1,9,0,0,0,0,4,33
90,9,4,1,0,0,24,0,0,25,23
309,11,3,2,1,0,74,1,1,103,49
119,13,3,1,1,0,30,0,0,41,26
109,7,3,1,14,0,0,0,0,6,28
94,11,2,2,15,0,0,0,0,6,28
140,12,3,9,0,0,0,1,1,29,43
192,7,3,1,2,0,51,0,0,61,35
89,15,2,3,0,0,0,2,1,20,33
97,11,3,1,10,0,0,0,0,8,27
153,15,3,1,1,0,4,2,1,6,39
133,9,3,1,3,0,32,0,0,35,34
99,7,3,1,12,0,0,0,0,6,29
116,18,3,2,0,0,2,1,1,10,30
83,6,3,1,9,0,0,0,0,4,34
106,10,3,2,0,0,0,9,1,3,29
96,11,3,1,6,0,0,0,0,14,32
128,7,2,3,2,0,6,2,1,33,43
107,10,3,1,9,0,0,1,1,5,31
90,9,4,1,0,0,24,0,0,29,23
132,14,3,3,14,0,0,0,0,8,31
102,12,3,1,13,0,0,0,0,10,27
147,6,3,1,23,0,0,0,0,9,32
260,11,3,2,1,0,56,1,1,81,47
88,12,3,1,11,0,0,0,0,3,28
100,13,6,3,12,0,0,0,0,8,28
75,9,4,1,0,0,19,0,0,26,24
105,15,2,4,1,0,2,4,2,22,37
127,10,3,1,15,0,0,1,1,9,35
68,18,2,2,1,0,0,0,0,1,23
188,13,6,2,0,0,52,0,0,52,31
101,15,2,9,0,0,0,0,0,18,39
93,10,2,2,0,0,0,2,1,31,35
92,14,3,3,0,0,0,2,1,20,35
92,10,3,1,9,0,0,0,0,6,29
87,15,3,1,0,0,0,0,0,19,27
84,6,3,1,10,0,0,0,0,4,34
96,15,6,2,5,0,0,0,0,0,25
83,12,3,3,0,0,1,3,1,3,30
84,15,6,2,10,0,0,0,0,0,22
74,14,3,4,0,0,0,1,1,9,24
125,12,3,1,10,0,0,1,1,14,35
75,18,3,3,1,0,0,0,0,3,27
86,17,3,1,7,0,0,0,0,7,31
97,14,2,1,0,0,20,0,0,27,28
87,14,3,1,5,0,0,0,0,9,28
161,9,3,1,3,0,42,0,0,55,31
93,10,2,2,0,0,0,2,1,31,35
99,7,3,1,11,0,0,0,0,7,25
127,12,6,3,9,0,0,0,0,1,26
94,10,2,2,9,0,0,0,0,8,35
112,10,3,2,0,0,0,9,1,5,31
105,17,3,1,11,0,0,0,0,12,30
155,17,3,3,5,0,8,2,1,17,42
94,10,3,1,10,0,0,0,0,6,31
67,12,2,5,0,0,0,0,0,21,26
99,9,4,1,0,0,27,0,0,35,25
115,7,3,1,14,0,0,0,0,6,29
97,8,3,1,9,0,0,0,0,0,24
155,13,3,2,0,0,24,3,1,21,39
75,9,4,1,0,0,19,0,0,26,24
87,15,3,3,1,0,0,4,1,16,38
112,17,3,1,9,0,0,0,0,0,26
89,15,3,1,9,0,0,0,0,7,28
69,25,3,3,0,0,0,0,0,0,23
90,11,3,1,7,0,0,0,0,14,32
98,9,2,5,0,0,0,4,1,23,34
85,24,3,3,1,0,0,0,0,32,33
99,9,4,1,0,0,27,0,0,29,26
86,9,3,1,6,0,0,2,1,17,35
69,18,2,3,4,0,0,0,0,0,23
91,14,2,1,0,0,18,0,0,22,28
65,30,3,2,0,0,0,0,0,0,23
126,10,3,1,11,0,0,0,0,12,33
110,18,3,3,0,0,0,1,1,40,38
105,11,3,1,12,0,0,1,1,8,32
94,7,3,1,10,0,0,0,0,6,27
91,14,3,1,9,0,0,0,0,7,28
106,10,3,2,0,0,0,9,1,4,30
92,7,2,1,10,0,0,0,0,7,28
107,9,3,1,10,0,0,0,0,8,27
110,23,3,6,1,0,0,1,1,3,31
106,11,5,2,11,0,0,0,0,15,32
97,9,3,2,0,0,14,2,1,12,38
83,14,3,1,8,0,0,0,0,1,22
95,12,3,2,8,0,0,0,0,31,32
101,10,2,2,8,0,0,0,0,31,33
99,15,2,2,1,0,0,0,0,7,36
79,18,3,3,0,0,0,0,0,23,32
101,10,2,2,8,0,0,0,0,31,32
87,15,3,1,0,0,0,0,0,21,28
95,10,3,1,9,0,0,0,0,6,31
122,15,2,3,2,0,5,0,0,13,44
89,14,3,3,0,0,0,3,1,6,31
95,11,3,1,6,0,0,0,0,0,26
123,6,3,1,14,0,0,0,0,4,37
103,6,2,1,1,0,0,5,1,1,27
88,10,3,1,7,0,0,0,0,10,29
108,7,3,1,12,0,0,0,0,6,31
102,15,3,1,5,0,0,0,0,7,29
71,15,3,3,2,0,0,0,0,29,28
105,13,3,2,0,0,6,2,12,5,34
92,15,3,2,12,0,0,0,0,3,25
87,15,3,1,0,0,0,0,0,20,28
118,10,2,2,8,0,2,4,1,12,33
96,21,3,1,3,0,0,3,0,1,29
68,14,3,2,0,0,0,3,1,4,29
123,6,2,1,1,0,4,4,1,5,32
83,12,3,1,5,0,0,0,0,3,26
95,8,3,1,12,0,0,0,0,6,29
86,6,2,1,10,0,0,0,0,11,31
103,9,2,1,0,0,26,0,0,28,27
121,21,3,6,0,0,0,0,0,45,34
120,6,2,1,7,0,0,0,0,8,34
98,11,5,2,14,0,0,0,0,15,32
91,15,3,1,12,0,0,0,0,5,29
103,10,2,1,3,0,4,1,1,14,37
90,9,4,1,0,0,24,0,0,27,21
138,16,3,1,1,0,0,10,1,0,26
77,16,3,4,2,0,0,2,0,25,35
65,13,2,2,0,0,0,2,1,2,28
81,9,4,1,0,0,21,0,0,26,21
102,10,2,2,10,0,0,0,0,16,31
105,11,2,1,0,0,0,3,1,12,30
92,10,2,3,1,0,0,0,0,8,43
115,15,3,1,10,0,0,1,1,7,31
82,15,3,3,0,0,0,1,0,26,34
133,18,6,4,10,0,0,0,0,8,30
97,13,3,1,11,0,0,0,0,8,31
96,10,3,1,12,0,0,0,0,6,29
101,11,2,2,9,0,0,0,0,8,26
72,23,3,4,0,0,0,0,0,24,32
83,15,3,1,7,0,0,0,0,5,32
45,15,5,4,0,0,0,0,0,0,19
87,6,3,1,9,0,0,0,0,4,29
240,12,3,31,0,0,0,1,1,41,43
87,15,3,1,0,0,0,0,0,20,26
101,25,3,5,1,0,0,1,1,4,27
90,9,3,1,9,0,0,0,0,7,30
64,10,3,1,0,0,0,3,1,4,30
92,11,3,1,5,0,0,0,0,0,22
139,12,3,11,0,0,0,1,1,28,40
91,10,3,1,2,0,0,0,0,39,30
97,9,2,2,13,0,0,0,0,18,32
102,8,3,1,10,0,0,0,0,0,26
99,9,4,1,0,0,27,0,0,32,24
90,8,3,1,10,0,0,0,0,1,24
115,15,3,2,2,0,20,0,0,30,35
63,9,4,1,0,0,15,0,0,22,21
101,7,2,1,14,0,0,0,0,16,32
95,6,2,1,9,0,0,0,0,11,33
115,7,3,1,13,0,0,0,0,8,27
81,9,4,1,0,0,21,0,0,28,25
272,13,3,4,0,0,12,4,1,56,47
262,11,3,2,1,0,59,1,1,78,46
93,11,3,1,12,0,0,0,0,10,33
115,15,3,2,2,0,20,0,0,27,34
127,11,3,1,13,0,0,0,0,14,36
90,10,3,1,8,0,0,0,0,4,28
114,15,3,1,13,0,0,0,0,11,32
135,13,6,2,0,0,34,0,0,35,30
85,7,3,1,9,0,0,0,0,7,28
150,12,3,10,0,0,0,1,1,35,40
122,12,6,3,5,0,0,0,0,0,25
103,13,3,1,1,0,21,0,0,26,31
107,13,3,1,8,0,0,0,0,42,34
66,13,3,3,0,0,0,2,1,3,31
104,16,3,4,2,0,0,0,0,42,37
101,12,3,1,12,0,0,0,0,10,27
253,11,3,2,1,0,56,1,1,79,46
300,11,3,2,1,0,71,1,1,93,48
79,15,3,3,0,0,0,1,0,26,36
106,17,3,1,10,0,0,0,0,2,24
91,14,2,1,0,0,18,0,0,27,27
127,17,3,1,16,0,0,0,0,0,27
76,6,2,1,7,0,0,0,0,9,31
120,11,3,2,8,0,0,0,0,8,34
317,11,3,2,1,0,77,1,1,106,48
125,15,6,2,9,0,0,0,0,0,24
124,17,3,1,13,0,0,0,0,0,26
72,14,3,2,0,0,0,3,1,3,30
90,15,3,3,5,0,0,3,1,26,35
90,9,4,1,0,0,24,0,0,27,25
84,10,2,2,10,0,0,0,0,12,29
164,14,3,1,1,0,3,12,1,5,38
85,14,3,1,7,0,0,0,0,7,31
81,9,4,1,0,0,21,0,0,21,22
125,15,3,1,12,0,0,0,0,14,37
110,11,3,2,8,0,0,0,0,6,31
104,10,3,1,8,1,0,1,1,7,31
65,15,3,3,0,0,0,0,0,29,28
94,13,3,1,10,0,0,0,0,9,29
67,14,3,3,0,0,0,2,1,6,31
276,13,3,1,7,0,74,0,0,83,35
81,9,4,1,0,0,21,0,0,23,23
106,13,2,2,15,0,0,0,0,6,28
71,19,3,4,0,0,0,0,0,3,24
134,15,6,2,12,0,0,0,0,0,24
99,9,5,2,4,0,0,0,0,1,23
48,26,3,3,0,0,0,0,0,0,19
87,15,6,3,10,0,0,0,0,6,25
113,10,3,2,0,0,0,9,1,6,31
86,6,3,1,8,0,0,0,0,8,31
93,7,3,1,11,0,0,0,0,6,31
105,13,3,2,5,0,0,1,1,17,34
83,7,3,1,8,0,0,0,0,11,30
99,9,4,1,0,0,27,0,0,34,23
110,15,3,1,13,0,0,0,0,8,30
87,6,2,1,7,0,0,0,0,9,32
159,15,3,3,1,0,4,2,1,10,43
123,26,2,5,0,0,2,4,2,16,34
90,9,3,2,0,0,0,5,1,17,30
153,17,3,1,14,0,0,0,0,0,26
192,12,3,18,0,0,0,1,1,31,44
75,11,3,1,5,0,0,0,0,0,23
102,13,6,2,1,0,22,0,0,28,31
83,9,3,1,7,0,0,0,0,6,27
68,18,3,3,0,0,0,0,0,19,31
81,9,4,1,0,0,21,0,0,27,23
96,11,3,1,9,0,0,0,0,6,28
101,14,6,2,6,0,0,1,1,10,32
150,13,2,1,8,0,0,3,1,8,33
79,14,3,1,5,0,0,0,0,0,23
64,11,3,2,0,0,0,4,1,2,25
316,11,3,2,1,0,77,1,1,102,45
190,7,2,1,2,0,16,6,1,35,37
85,10,3,1,3,0,0,0,0,32,32
87,10,3,1,4,0,0,0,0,4,26
105,10,3,1,10,0,0,1,1,8,31
65,18,2,2,0,0,0,0,0,1,21
96,11,3,1,10,0,0,0,0,0,24
64,17,6,4,0,0,0,0,0,18,29
83,13,3,1,8,0,0,0,0,3,27
90,9,4,1,0,0,24,0,0,28,22
85,12,3,1,8,0,0,0,0,0,29
120,15,3,2,1,0,22,0,0,33,34
100,11,2,2,16,0,0,0,0,6,26
81,9,4,1,0,0,21,0,0,27,23
100,6,2,1,6,0,0,0,0,1,23
101,9,3,1,10,0,0,0,0,7,29
93,10,3,1,8,0,0,1,1,8,30
92,17,3,2,6,0,0,0,0,8,31
121,13,3,1,1,0,24,0,0,36,33
96,15,3,2,13,0,0,0,0,8,27
194,9,3,1,4,0,52,0,0,65,32
87,15,3,1,0,0,0,0,0,22,28
81,9,4,1,0,0,21,0,0,23,22
108,6,2,1,7,0,0,0,0,10,29
87,14,3,1,6,0,0,0,0,7,29
90,9,4,1,0,0,24,0,0,32,25
109,13,3,1,11,0,0,0,0,0,24
106,8,3,1,15,0,0,0,0,1,25
90,9,3,1,11,0,0,0,0,6,30
94,15,6,2,6,0,0,0,0,0,24
91,11,3,2,5,0,0,0,0,6,30
97,18,3,2,0,0,0,1,1,50,34
88,14,3,2,4,0,0,1,1,5,33
184,7,3,1,2,0,48,0,0,63,35
83,11,3,2,5,0,0,0,0,6,26
93,8,3,1,13,0,0,0,0,6,30
83,12,3,1,4,0,0,0,0,8,27
103,15,6,3,15,0,0,0,0,12,28
107,15,6,2,6,0,0,0,0,0,26
90,9,4,1,0,0,24,0,0,29,25
71,14,3,1,8,0,0,0,0,2,23
81,9,4,1,0,0,21,0,0,26,23
63,9,4,1,0,0,15,0,0,21,24
89,11,3,1,10,0,0,0,0,7,30
107,13,3,1,8,0,0,0,0,46,34
118,11,5,2,14,0,0,0,0,15,32
89,9,3,1,7,0,0,0,0,0,23
118,15,6,2,9,0,0,0,0,0,25
123,12,3,9,0,0,0,1,1,37,40
106,18,3,1,2,0,0,3,1,0,27
98,12,3,1,5,0,0,0,0,8,29
121,10,2,3,0,0,0,0,0,16,50
104,8,3,1,12,0,0,0,0,2,25
102,9,2,2,13,0,0,0,0,19,31
69,12,2,3,0,0,0,0,0,17,31
96,10,2,2,13,0,0,0,0,12,34
115,9,3,1,9,0,0,2,1,18,39
101,7,3,1,11,0,0,0,0,6,27
102,7,3,2,4,0,0,1,1,29,32
99,9,4,1,0,0,27,0,0,31,25
90,11,3,1,5,0,0,0,0,0,24
99,9,4,1,0,0,27,0,0,31,24
85,23,3,2,6,0,0,0,0,0,24
107,11,3,1,8,0,0,1,1,8,35
87,15,3,1,0,0,0,0,0,21,27
65,30,3,2,0,0,0,0,0,0,23
201,7,3,1,2,0,54,0,0,69,34
86,10,2,3,2,0,2,1,1,13,35
76,21,6,4,0,0,0,0,0,0,25
89,9,3,1,1,0,20,0,0,26,26
113,11,3,1,12,0,0,1,1,8,32
136,14,3,3,9,0,0,0,0,8,32
185,16,6,6,3,0,0,5,1,15,43
75,14,3,3,0,0,0,3,1,6,30
99,17,3,1,9,0,0,0,0,8,33
78,15,2,2,0,0,9,1,1,10,29
151,16,6,3,1,0,0,5,1,6,39
90,9,4,1,0,0,24,0,0,28,21
120,15,3,2,1,0,22,0,0,33,33
343,11,3,2,1,0,86,1,1,107,48
98,14,3,2,6,0,0,0,0,8,26
140,9,3,1,2,0,36,0,0,40,29
140,12,3,11,0,0,0,1,1,31,42
72,9,4,1,0,0,18,0,0,24,26
334,11,3,2,1,0,83,1,1,107,46
91,13,3,1,10,0,0,0,0,4,26
128,9,2,1,0,0,30,1,1,37,39
100,7,3,1,10,0,0,0,0,6,30
109,18,3,2,0,0,2,1,1,8,29
125,11,5,2,14,0,0,0,0,15,34
74,14,3,4,0,0,0,1,1,9,24
116,14,3,1,11,0,0,0,0,15,33
85,14,2,1,0,0,16,0,0,23,29
86,14,3,1,5,0,0,0,0,0,23
86,13,6,2,0,0,14,0,0,19,28
58,26,3,2,1,0,0,0,0,0,21
156,12,3,13,0,0,0,1,1,35,41
114,11,3,1,0,0,0,0,0,28,33
95,12,3,1,6,0,0,0,0,0,26
87,20,3,4,0,0,0,0,0,24,28
147,12,3,2,0,0,0,0,0,0,28
117,15,3,1,14,0,0,0,0,8,31
112,10,2,2,11,0,0,0,0,6,34
85,15,3,2,0,0,0,6,1,9,29
221,14,3,1,1,0,24,0,0,26,39
100,10,2,1,2,0,4,1,1,14,35
84,8,3,1,9,0,0,0,0,0,26
165,10,3,1,21,1,0,1,1,12,37
91,13,3,1,10,0,0,0,0,6,28
101,11,3,2,9,0,0,0,0,9,29
93,15,3,1,1,0,0,2,1,0,27
85,12,3,1,5,0,0,0,0,8,30
90,16,3,1,9,0,0,0,0,7,29
97,9,2,1,0,0,24,0,0,23,24
110,6,2,1,4,0,0,0,0,1,24
81,9,4,1,0,0,21,0,0,22,21
112,11,3,2,12,0,0,1,1,8,32
87,15,3,1,0,0,0,0,0,20,27
103,13,4,1,16,0,0,0,0,2,23
104,13,2,2,13,0,0,0,0,6,26
85,10,3,1,8,0,0,0,0,11,31
98,15,6,3,13,0,0,0,0,6,27
81,9,4,1,0,0,21,0,0,27,23
86,10,2,2,8,0,0,0,0,4,34
87,15,3,3,0,0,0,1,0,26,40
110,15,3,1,10,0,0,0,0,8,30
217,11,3,2,1,0,35,1,1,51,46
95,14,3,1,10,0,0,0,0,8,24
95,21,3,1,8,0,0,1,1,6,36
86,9,2,2,11,0,0,0,0,19,28
67,14,3,3,0,0,0,2,1,6,31
91,15,3,1,11,0,0,0,0,5,29
100,15,6,3,11,0,0,0,0,6,30
108,11,3,2,8,0,0,1,1,5,31
66,13,3,3,0,0,0,2,1,3,31
84,10,3,1,7,0,0,0,0,10,28
73,21,6,4,0,0,0,0,0,0,25
140,12,3,9,0,0,0,1,1,31,37
201,7,3,1,2,0,54,0,0,70,35
85,10,3,1,4,0,0,0,0,4,27
93,15,3,1,4,0,0,0,0,8,31
86,11,2,2,13,0,0,0,0,7,26
67,13,3,2,0,0,0,3,1,3,31
72,9,4,1,0,0,18,0,0,27,23
100,12,3,1,13,0,0,0,0,10,29
109,13,2,2,17,0,0,0,0,6,25
99,12,2,1,0,0,25,0,0,25,25
69,18,3,3,4,0,0,0,0,0,23
129,13,3,2,0,0,0,5,1,27,34
90,14,3,1,3,0,0,0,0,8,31
90,9,4,1,0,0,24,0,0,31,26
87,15,3,1,0,0,0,0,0,23,28
83,15,2,2,1,0,0,0,0,17,37
90,9,4,1,0,0,24,0,0,31,23
101,11,3,1,10,0,0,0,0,8,31
144,17,3,2,7,0,0,3,1,10,36
82,14,3,1,6,0,0,0,0,4,25
63,9,4,1,0,0,15,0,0,19,24
156,7,3,1,2,0,39,0,0,59,34
67,15,3,4,0,0,0,1,1,20,25
90,9,4,1,0,0,24,0,0,29,23
184,7,2,1,3,0,46,0,0,52,31
124,14,3,1,14,0,0,0,0,11,30
86,6,2,1,1,0,18,1,1,15,30
104,6,2,1,6,0,0,0,0,8,31
92,15,6,2,9,0,0,0,0,0,23
104,11,3,2,7,0,0,4,1,2,36
90,9,4,1,0,0,24,0,0,28,22
127,16,3,1,14,0,0,0,0,7,32
90,20,3,1,9,0,0,0,0,6,29
82,16,3,6,0,0,0,0,0,8,32
87,7,3,1,8,0,0,0,0,6,27
74,12,3,2,2,0,0,0,0,0,23
85,15,3,1,6,0,0,0,0,5,30
72,9,4,1,0,0,18,0,0,24,26
107,10,3,2,0,0,0,9,1,5,30
103,13,3,2,0,0,9,4,1,12,39
103,11,3,2,14,0,0,0,0,3,27
70,15,3,8,2,0,0,1,1,15,31
93,13,3,1,1,0,18,0,0,21,29
74,14,3,4,0,0,0,1,1,9,24
81,9,4,1,0,0,21,0,0,22,21
84,10,3,1,4,0,0,0,0,4,28
99,13,3,2,0,0,9,4,1,15,39
99,9,4,1,0,0,27,0,0,30,24
90,9,3,2,0,0,0,5,1,17,31
155,13,3,2,0,0,24,3,1,23,41
50,26,3,3,0,0,0,0,0,0,24
89,10,3,1,0,0,0,0,0,5,27
99,8,2,1,10,0,0,0,0,11,37
89,14,3,2,0,0,0,5,1,6,30
93,15,3,3,0,0,0,1,0,26,39
110,8,3,1,11,0,0,0,0,6,30
97,13,3,1,12,0,0,0,0,8,30
95,10,3,1,11,0,0,0,0,6,29
123,10,2,2,8,0,2,5,1,14,34
84,12,3,1,11,0,0,0,0,10,32
66,11,3,2,0,0,0,4,1,2,25
84,9,2,1,0,0,18,1,1,21,30
104,7,3,1,12,0,0,0,0,5,26
146,12,3,11,0,0,0,1,1,28,43
70,15,3,8,2,0,0,1,1,15,31
123,14,3,1,11,0,0,0,0,10,34
68,14,3,2,0,0,0,3,1,6,30
232,11,3,1,29,0,0,0,0,28,35
86,14,3,1,6,0,0,0,0,7,29
386,9,3,1,10,0,114,0,0,135,30
100,11,3,1,7,0,0,0,0,0,24
87,17,3,2,11,0,0,0,0,0,23
120,15,6,2,9,0,0,0,0,0,25
108,12,3,1,9,0,0,0,0,20,34
137,11,2,3,1,0,6,3,1,28,41
117,10,2,2,14,0,0,0,0,11,37
87,12,3,2,9,0,0,0,0,12,32
111,9,3,1,12,0,0,0,0,0,23
113,10,3,2,0,0,0,9,1,6,31
88,10,3,1,2,0,0,0,0,37,31
71,14,3,1,4,0,0,0,0,4,26
126,15,3,2,11,0,14,0,0,15,32
87,7,3,1,11,0,0,0,0,6,29
160,11,3,2,6,0,5,2,1,5,39
114,6,3,1,12,0,0,0,0,5,30
87,11,3,1,13,0,0,0,0,0,25
107,13,3,1,8,0,0,0,0,40,34
81,9,4,1,0,0,21,0,0,24,21
100,13,3,2,1,0,0,3,1,1,25
95,15,6,3,14,0,0,0,0,9,30
91,10,2,2,11,0,0,0,0,14,31
91,15,6,3,6,0,0,0,0,7,27
69,9,4,1,0,0,16,0,0,22,22
99,9,4,1,0,0,27,0,0,34,24
86,17,3,1,7,0,0,0,0,0,25
196,13,6,2,0,0,54,0,0,59,29
101,17,3,1,11,0,0,0,0,0,25
96,12,3,1,11,0,0,0,0,0,32
84,14,3,1,3,0,0,0,0,7,30
90,12,3,1,5,0,0,0,0,8,28
91,13,3,1,8,0,0,0,0,8,29
69,18,3,3,5,0,0,0,0,0,23
213,9,3,1,7,0,58,0,0,66,31
87,14,3,1,6,0,0,0,0,8,29
228,13,3,1,5,0,60,0,0,72,35
89,6,2,1,5,0,0,0,0,9,33
147,7,3,1,2,0,36,0,0,47,34
85,10,2,2,8,0,0,0,0,8,32
111,9,5,2,10,0,0,0,0,1,24
86,16,3,2,0,0,0,0,0,14,31
126,12,3,8,0,0,0,1,1,28,39
90,7,2,1,11,0,0,0,0,11,29
85,13,3,1,0,0,0,0,0,28,29
68,25,3,3,1,0,0,0,0,0,20
91,9,5,3,6,0,0,0,0,0,22
96,14,2,1,0,0,20,0,0,28,27
99,9,4,1,0,0,27,0,0,35,23
91,12,3,1,5,0,0,0,0,8,28
81,9,4,1,0,0,21,0,0,26,20
86,14,3,1,10,0,0,0,0,11,28
107,10,3,2,0,0,0,9,1,4,29
89,11,3,1,8,0,0,0,0,14,32
95,15,3,2,0,0,0,4,1,5,35
69,15,3,3,0,0,0,0,0,33,25
87,6,2,1,5,0,0,0,0,8,31
84,7,2,1,9,0,0,0,0,7,28
87,10,3,1,9,0,0,0,0,6,29
86,12,3,1,6,0,0,0,0,7,29
92,10,3,2,4,0,0,1,1,7,30
88,12,3,2,8,0,0,0,0,0,23
95,13,3,2,1,0,0,3,1,1,26
129,13,3,2,0,0,0,5,1,27,34
92,16,3,1,0,0,21,0,0,29,26
95,13,3,1,10,0,0,0,0,6,29
79,14,3,1,5,0,0,0,0,0,23
95,15,6,2,6,0,0,0,0,0,24
64,18,3,3,0,0,0,0,0,0,22
94,8,3,1,12,0,0,0,0,6,30
147,7,3,1,2,0,36,0,0,46,35
144,14,3,2,15,0,0,0,0,10,32
103,11,3,2,9,0,0,1,1,5,31
88,11,3,1,7,0,0,0,0,0,24
94,10,2,2,0,0,6,2,1,6,37
103,12,3,1,13,0,0,0,0,8,29
83,13,3,1,8,0,0,0,0,6,28
95,10,3,1,10,0,0,0,0,8,30
88,17,3,3,4,0,2,1,1,10,32
102,14,3,1,5,0,0,0,0,7,31
89,12,3,1,10,0,0,0,0,10,32
90,13,6,2,0,0,0,0,0,7,27
108,10,6,3,10,0,0,0,0,6,30
87,15,3,1,0,0,0,0,0,21,27
94,7,3,1,10,0,0,0,0,8,26
81,14,3,1,6,0,0,0,0,3,26
91,7,3,1,11,0,0,0,0,11,30
161,10,3,1,24,0,0,0,0,8,33
86,14,3,1,6,0,0,0,0,8,27
94,12,3,2,0,0,0,1,1,9,29
82,21,6,3,1,0,0,0,0,2,24
85,14,3,1,0,0,0,0,0,0,24
117,9,2,5,0,0,8,1,1,19,35
88,10,6,3,6,0,0,0,0,0,28
148,11,2,3,1,0,8,3,1,43,40
94,10,3,1,0,0,0,3,1,0,25
94,15,2,2,0,0,3,0,0,18,38
93,13,3,9,5,0,0,0,0,8,26
126,15,3,1,10,0,0,1,1,8,32
87,10,3,1,9,0,0,0,0,5,27
98,15,2,2,1,0,0,0,0,16,39
107,10,3,1,7,0,0,0,0,32,36
104,9,2,2,13,0,0,0,0,19,29
98,17,3,1,6,0,0,0,0,8,33
84,12,2,2,9,0,0,0,0,0,23
91,13,2,2,14,0,0,0,0,6,27
147,12,3,11,0,0,0,1,1,32,42
148,14,3,1,16,0,0,0,0,10,29
92,15,3,1,5,0,0,2,1,11,38
103,15,2,2,1,0,2,0,0,21,38
85,9,4,1,0,0,21,0,0,29,26
88,12,3,1,6,0,0,0,0,11,29
113,7,3,1,13,0,0,0,0,8,27
147,16,6,4,2,0,0,4,1,9,40
91,22,3,4,0,0,0,0,0,0,21
120,14,3,1,7,0,0,0,0,8,30
298,11,3,2,1,0,71,1,1,97,44
105,22,3,6,1,0,0,1,1,3,28
87,15,3,1,0,0,0,0,0,21,28
83,16,3,1,0,0,0,1,1,1,27
124,6,3,1,12,0,0,0,0,4,35
81,9,4,1,0,0,21,0,0,25,24
87,15,3,1,0,0,0,0,0,21,29
81,13,3,2,1,0,0,8,1,17,31
92,8,3,1,12,0,0,0,0,2,27
166,14,3,1,1,0,3,12,1,6,37
99,9,4,1,0,0,27,0,0,33,25
89,10,3,2,0,0,0,0,0,0,24
118,10,3,1,8,1,0,1,1,8,35
87,15,3,1,0,0,0,0,0,17,27
110,13,3,1,2,0,27,0,0,35,31
99,13,3,2,1,0,0,3,1,1,25
336,9,3,1,9,0,98,0,0,121,32
96,14,3,2,9,0,0,0,0,8,29
84,10,3,1,4,0,0,0,0,30,33
124,14,3,1,10,0,0,0,0,8,30
86,11,2,2,13,0,0,0,0,6,25
88,13,3,2,1,0,6,2,1,7,27
97,17,3,3,5,0,2,1,1,10,34
83,25,15,4,6,0,0,0,0,6,25
81,9,4,1,0,0,21,0,0,25,25
90,14,3,1,10,0,0,0,0,9,29
75,9,4,1,0,0,19,0,0,23,26
120,15,3,1,0,0,0,2,1,0,30
102,7,3,1,11,0,0,0,0,5,23
84,16,2,3,2,0,0,0,0,29,34
88,11,3,1,0,0,12,2,1,24,37
136,12,3,10,0,0,0,1,1,40,42
119,16,3,3,0,0,0,7,1,6,40
108,18,3,2,0,0,2,0,0,26,30
81,9,4,1,0,0,21,0,0,26,23
92,8,3,1,11,0,0,0,0,6,25
106,6,2,1,4,0,0,0,0,1,24
110,14,3,1,11,0,0,0,0,12,32
180,16,6,4,3,0,0,5,1,9,41
63,9,4,1,0,0,15,0,0,21,24
97,13,3,1,12,0,0,0,0,8,30
110,13,3,1,12,0,0,0,0,12,30
77,20,3,3,0,0,2,0,1,7,34
64,11,3,2,0,0,0,4,1,2,25
67,14,3,3,0,0,0,0,1,33,28
91,14,3,3,0,0,0,3,1,16,34
130,12,3,8,0,0,0,1,1,27,43
92,9,3,1,5,0,0,0,0,9,41
92,13,3,1,9,0,0,0,0,9,32
115,14,2,1,0,0,26,0,0,34,29
96,15,6,2,6,0,0,0,0,0,24
144,16,6,3,1,0,0,5,1,6,39
172,9,3,1,5,0,42,0,0,51,32
89,12,3,1,11,0,0,0,0,0,30
90,14,3,2,8,0,0,0,0,8,30
72,9,4,1,0,0,18,0,0,23,22
120,15,2,3,1,0,4,0,0,16,46
88,13,2,2,12,0,0,0,0,6,26
86,15,6,2,3,0,0,0,0,0,21
128,13,2,1,15,0,0,0,0,0,24
120,11,5,2,12,0,0,0,0,15,29
81,9,4,1,0,0,21,0,0,28,22
120,14,3,2,10,0,0,0,0,8,30
270,9,3,1,11,0,76,0,0,89,30
356,9,3,5,7,0,104,0,0,124,32
84,12,3,1,8,0,0,0,0,0,28
107,15,3,4,0,0,0,1,0,11,47
110,16,3,3,0,0,0,7,1,6,38
71,19,3,4,0,0,0,0,0,3,24
104,17,3,1,9,0,0,0,0,8,32
46,18,3,3,1,0,0,0,0,0,19
86,15,3,1,9,0,0,0,0,5,31
99,9,4,1,0,0,27,0,0,33,25
105,15,2,4,1,0,2,4,2,22,37
96,6,2,1,9,0,0,0,0,9,31
90,15,6,2,4,0,0,0,0,0,23
83,13,3,1,6,0,0,0,0,6,25
135,21,3,1,14,0,0,1,1,10,39
99,9,4,1,0,0,27,0,0,30,24
83,11,3,1,2,0,0,1,1,7,45
84,11,3,1,7,0,0,0,0,15,29
130,15,2,3,2,0,7,0,0,16,40
77,20,3,3,0,0,2,0,1,7,34
381,11,3,2,1,0,98,1,1,126,47
