URLLength,HostLength,TLDLength,DotCount,DashCount,@Count,%Count,=Count,?Count,DigitCount,UniqueCharCount,URLType
91,13,3,1,9,0,0,0,0,6,27,0
111,12,2,2,11,0,0,0,0,0,26,0
81,9,4,1,0,0,21,0,0,27,23,1
86,13,3,1,0,0,0,0,0,21,32,0
88,12,3,1,7,0,0,0,0,7,27,0
96,17,3,1,7,0,0,0,0,8,30,0
95,10,3,1,9,0,0,0,0,6,31,0
99,9,4,1,0,0,27,0,0,31,24,1
103,10,3,1,5,0,0,0,0,30,36,0
89,8,3,1,9,0,0,0,0,0,24,0
72,9,4,1,0,0,18,0,0,20,22,1
72,21,6,4,0,0,0,0,0,0,26,1
98,6,3,1,10,0,0,0,0,6,31,0
87,10,3,1,4,0,0,0,0,30,36,0
85,6,3,1,9,0,0,0,0,4,33,0
88,14,3,1,7,0,0,0,0,9,31,0
164,12,3,16,0,0,0,1,1,38,40,0
90,12,3,2,12,0,0,0,0,19,31,0
86,15,3,2,0,0,0,6,1,10,30,1
122,13,3,2,7,0,0,0,0,0,27,0
104,18,3,1,0,0,0,1,1,38,32,0
87,15,3,1,0,0,0,0,0,19,29,0
79,15,3,3,0,0,0,1,0,26,35,1
97,11,3,1,6,0,0,0,0,0,24,0
64,11,3,2,0,0,0,4,1,2,25,1
104,12,3,1,10,0,0,0,0,10,29,0
90,9,4,1,0,0,24,0,0,28,21,1
94,14,5,3,0,0,0,2,1,2,41,0
98,13,2,2,14,0,0,0,0,6,28,0
88,11,5,2,10,0,0,0,0,17,31,0
85,15,3,1,11,0,0,0,0,5,30,0
93,10,2,2,0,0,0,2,1,31,35,0
131,12,3,10,0,0,0,1,1,34,41,0
98,7,3,1,11,0,0,0,0,8,29,0
166,12,3,11,0,0,0,1,1,50,40,0
86,15,3,1,7,0,0,0,0,6,28,0
83,10,2,2,9,0,0,0,0,6,31,0
92,15,3,2,0,0,14,0,0,17,30,0
107,13,3,1,8,0,0,0,0,42,34,0
65,14,2,2,0,0,0,0,0,4,24,1
87,11,3,1,11,0,0,0,0,10,31,0
91,9,3,1,5,0,0,2,1,17,38,0
76,21,6,4,0,0,0,0,0,1,25,1
81,9,4,1,0,0,21,0,0,30,24,1
69,14,2,3,1,0,0,0,0,24,31,1
111,7,3,1,13,0,0,0,0,6,30,0
187,15,2,3,3,0,9,0,0,35,52,0
125,11,3,2,11,0,0,1,1,5,33,0
70,16,3,3,0,0,0,0,0,23,30,1
211,9,3,1,5,0,58,0,0,63,31,0
101,6,2,1,1,0,2,3,1,2,30,0
99,9,4,1,0,0,27,0,0,28,24,1
125,9,2,1,0,0,33,1,1,46,32,0
103,11,3,2,14,0,0,0,0,1,25,0
108,11,3,1,10,0,0,1,1,8,33,0
132,12,3,9,0,0,0,1,1,27,39,0
106,7,3,1,9,0,0,0,0,6,31,0
105,10,3,2,0,0,0,9,1,4,29,0
90,9,4,1,0,0,24,0,0,32,22,1
105,13,3,2,0,0,9,4,1,12,39,0
90,15,6,3,13,0,0,0,0,10,29,0
90,9,4,1,0,0,24,0,0,29,24,1
77,20,3,3,0,0,2,0,1,7,34,1
129,13,3,2,0,0,0,5,1,27,33,0
112,17,3,1,9,0,0,0,0,8,31,0
87,15,3,1,0,0,0,0,0,19,27,0
116,10,3,2,7,0,0,1,1,9,30,0
68,25,3,3,1,0,0,0,0,0,20,1
84,12,3,1,3,0,0,0,0,28,30,0
93,6,2,1,10,0,0,0,0,9,31,1
114,10,3,1,14,0,0,0,0,6,30,0
143,12,3,12,0,0,0,1,1,29,43,0
108,19,2,3,0,0,2,1,1,25,41,0
94,6,2,1,1,0,16,1,1,16,33,0
222,10,2,1,3,0,62,0,0,34,31,0
68,14,3,2,0,0,0,3,1,4,29,1
112,9,5,2,1,0,2,4,1,3,34,0
71,19,3,4,0,0,0,0,0,3,24,1
110,6,2,1,4,0,0,0,0,1,24,0
99,9,4,1,0,0,27,0,0,29,24,1
96,9,4,2,0,0,24,0,0,26,26,1
111,10,2,3,0,0,0,0,0,23,51,0
97,14,3,7,3,0,0,1,1,13,34,1
95,12,3,1,4,0,0,0,0,28,29,0
129,7,3,1,2,0,30,0,0,42,34,0
99,17,3,2,14,0,0,0,0,0,25,0
160,10,3,1,19,1,0,1,1,12,36,0
100,20,3,1,10,0,0,0,0,6,29,0
117,11,3,1,0,0,0,0,0,29,31,0
72,21,6,4,0,0,0,0,0,0,25,1
137,16,3,1,0,0,36,0,0,54,28,0
100,12,3,1,8,0,0,0,0,10,31,0
105,9,5,2,6,0,0,0,0,1,22,0
87,15,3,2,14,0,0,0,0,3,24,0
84,7,3,1,10,0,0,0,0,9,30,0
94,9,2,1,0,0,23,0,0,24,25,0
123,14,3,1,12,0,0,0,0,8,32,0
105,10,3,1,0,0,26,0,0,30,27,0
103,9,2,2,13,0,0,0,0,19,32,0
88,10,3,2,0,0,0,3,1,24,34,0
85,13,2,2,10,0,0,0,0,12,29,0
210,7,3,1,2,0,57,0,0,70,35,0
99,9,4,1,0,0,27,0,0,29,24,1
95,14,3,2,1,0,3,6,1,8,39,0
155,13,3,2,0,0,24,3,1,21,40,0
93,12,3,5,3,0,0,1,1,3,31,1
97,15,3,1,8,0,0,0,0,6,31,0
90,9,4,1,0,0,24,0,0,25,23,1
140,11,5,2,14,0,0,0,0,15,30,0
141,13,3,4,0,0,0,5,1,13,30,0
112,13,3,1,11,0,0,0,0,6,29,0
123,15,2,2,1,0,8,0,0,20,39,0
86,16,3,2,0,0,0,0,0,14,31,1
190,7,2,1,2,0,16,6,1,35,37,0
108,12,3,1,13,0,0,0,0,7,32,0
334,11,3,2,1,0,83,1,1,103,50,0
87,15,3,3,1,0,0,4,1,16,38,1
112,12,3,1,11,0,0,0,0,10,30,0
111,10,3,2,0,0,0,9,1,5,32,0
175,9,3,1,5,0,46,0,0,56,32,0
184,19,3,5,10,0,0,7,1,25,35,0
84,14,3,1,3,0,0,0,0,7,30,0
113,15,2,2,0,0,0,0,0,10,38,0
74,9,4,1,0,0,18,0,0,21,21,1
83,8,2,1,9,0,0,0,0,22,36,0
68,15,3,3,0,0,0,2,1,7,31,1
91,14,3,1,6,0,0,0,0,8,28,0
108,15,3,1,9,0,0,1,1,8,34,0
84,17,3,2,6,0,0,0,0,8,28,0
134,12,3,9,0,0,0,1,1,30,42,0
72,9,4,1,0,0,18,0,0,25,24,1
117,9,2,1,0,0,30,0,0,32,25,0
84,15,3,1,9,0,0,0,0,5,29,0
135,15,3,1,12,0,0,1,1,8,34,0
82,15,3,3,0,0,0,1,0,26,34,1
113,11,3,1,13,0,0,0,0,7,32,0
72,9,4,1,0,0,18,0,0,19,23,1
127,12,3,8,0,0,0,1,1,31,42,0
111,10,3,1,10,1,0,1,1,8,32,0
114,14,3,1,14,0,0,0,0,8,26,0
100,15,3,2,2,0,14,0,0,27,35,0
231,10,2,1,6,0,64,0,0,30,30,0
85,17,3,2,13,0,0,0,0,0,20,0
64,16,3,2,0,0,0,0,0,3,25,1
98,15,3,6,2,0,0,2,1,6,30,1
74,23,3,2,5,0,0,0,0,0,22,1
83,10,3,1,5,0,0,0,0,4,28,0
88,13,3,1,1,0,0,3,1,0,31,0
104,14,2,1,0,0,22,0,0,28,28,0
179,7,3,1,1,0,45,0,0,61,35,0
146,10,3,1,19,0,0,0,0,7,30,0
89,10,3,1,8,0,0,0,0,10,26,0
335,11,3,2,1,0,83,1,1,104,48,0
111,10,3,1,12,0,0,0,0,7,28,0
119,11,3,2,11,0,0,1,1,5,36,0
85,14,3,1,9,0,0,0,0,8,29,0
120,9,5,2,2,0,2,4,1,2,34,0
96,9,2,1,0,0,0,0,0,7,28,0
118,13,3,2,4,0,0,1,1,17,36,0
88,12,3,1,3,0,0,0,0,8,25,0
48,27,3,3,0,0,0,0,0,0,19,1
136,13,6,2,0,0,0,0,0,6,30,0
105,12,3,1,9,0,0,0,0,10,32,0
112,10,3,2,0,0,0,9,1,5,31,0
105,10,2,2,7,0,2,4,1,9,34,0
138,12,3,9,0,0,0,1,1,27,40,0
74,14,3,4,0,0,0,1,1,9,24,1
229,16,3,1,1,0,63,0,0,85,30,0
370,11,3,2,1,0,95,1,1,127,45,0
226,10,2,1,7,0,62,0,0,35,30,0
131,11,5,2,16,0,0,0,0,19,32,0
115,13,2,2,15,0,0,0,0,6,28,0
92,11,5,2,9,0,0,0,0,15,29,0
113,10,3,2,0,0,0,9,1,6,31,0
94,6,2,1,9,0,0,0,0,9,31,1
100,11,3,1,12,0,0,0,0,8,30,0
133,13,2,1,8,0,0,3,1,8,33,0
85,6,2,1,9,0,0,0,0,9,31,1
87,15,3,1,0,0,0,0,0,22,28,0
72,9,4,1,0,0,18,0,0,19,23,1
92,14,3,2,4,0,0,1,1,2,32,0
110,16,3,3,0,0,0,7,1,6,38,1
91,20,3,1,8,0,0,0,0,6,27,0
90,15,3,2,15,0,0,0,0,7,27,0
127,10,3,1,13,0,0,0,0,6,29,0
111,10,3,2,0,0,0,9,1,5,32,0
108,14,3,2,6,0,0,0,0,8,28,0
136,12,3,9,0,0,0,1,1,20,38,0
92,13,3,2,1,0,6,2,1,7,28,0
83,10,2,2,8,0,0,0,0,5,30,0
91,10,3,1,11,0,0,0,0,8,28,0
92,10,3,1,6,0,0,1,1,10,33,0
66,21,6,3,1,0,0,0,0,2,23,1
86,15,3,1,6,0,0,0,0,8,28,0
232,11,3,2,1,0,44,1,1,56,47,0
91,11,3,1,8,0,0,0,0,0,23,1
124,15,2,2,2,0,2,0,0,18,45,0
128,12,3,8,0,0,0,1,1,38,41,0
161,13,3,5,0,0,7,3,1,17,40,1
81,9,4,1,0,0,21,0,0,27,20,1
101,6,2,2,1,0,10,0,0,21,50,0
109,13,2,2,17,0,0,0,0,6,27,0
81,9,4,1,0,0,21,0,0,28,25,1
85,15,3,2,0,0,0,6,1,9,29,1
98,12,3,2,10,0,0,0,0,21,33,0
119,23,3,2,1,0,0,1,1,39,36,1
133,14,3,2,11,0,0,0,0,8,31,0
110,7,3,1,11,0,0,0,0,8,29,0
118,13,3,1,12,0,0,0,0,6,29,0
88,13,3,1,8,0,0,0,0,6,28,0
92,13,3,1,8,0,0,0,0,8,32,0
90,13,3,1,10,0,0,0,0,6,27,0
92,13,2,1,8,0,0,0,0,0,24,0
66,14,3,1,4,0,0,0,0,3,24,1
92,11,3,1,12,0,0,0,0,13,30,0
129,13,3,2,0,0,0,5,1,27,34,0
93,11,2,2,15,0,0,0,0,6,28,0
113,14,6,2,3,0,0,0,0,6,30,0
64,10,3,1,0,0,0,3,1,4,30,1
107,13,6,2,0,0,0,0,0,6,30,0
75,12,3,4,0,0,0,1,1,5,35,1
94,7,3,1,10,0,0,0,0,6,29,0
120,10,2,2,8,0,2,5,1,11,33,0
123,17,3,1,12,0,0,0,0,2,26,0
95,13,3,1,8,0,0,0,0,6,27,0
89,14,3,1,6,0,0,0,0,8,29,0
100,11,3,1,8,0,0,0,0,3,27,0
88,13,3,1,9,0,0,0,0,7,29,0
90,9,4,1,0,0,24,0,0,25,23,1
87,15,3,1,0,0,0,0,0,24,30,0
84,6,2,1,4,0,0,0,0,8,32,0
107,10,3,2,0,0,0,9,1,5,30,0
89,14,2,1,0,0,18,0,0,22,27,0
129,14,3,1,11,0,0,0,0,8,31,0
102,7,3,2,4,0,0,1,1,29,32,0
277,13,3,1,5,0,72,0,0,80,35,0
87,6,2,1,5,0,0,0,0,8,31,0
115,15,3,2,2,0,20,0,0,28,36,0
115,13,3,1,18,0,0,0,0,6,29,0
87,15,3,3,0,0,0,1,0,26,40,1
183,7,3,1,2,0,48,0,0,50,35,0
84,6,3,1,8,0,0,0,0,4,30,0
86,14,3,2,2,0,0,2,1,4,37,0
101,6,2,1,9,0,0,0,0,9,32,1
98,9,2,2,12,0,0,0,0,19,29,0
99,9,4,1,0,0,27,0,0,34,26,1
111,7,2,1,0,0,0,8,1,15,30,0
87,15,3,1,0,0,0,0,0,18,27,0
93,15,2,2,1,0,0,0,0,18,38,0
63,9,4,1,0,0,15,0,0,22,21,1
99,9,4,1,0,0,27,0,0,29,25,1
90,9,4,1,0,0,24,0,0,30,26,1
87,15,3,1,0,0,0,0,0,19,27,0
86,14,6,2,3,0,0,0,0,0,25,0
104,10,3,2,0,0,0,9,1,3,29,0
149,15,3,1,2,0,2,2,1,2,37,0
71,19,3,4,0,0,0,0,0,3,24,1
96,17,3,3,0,0,0,0,0,26,34,1
98,8,3,1,11,0,0,0,0,6,27,0
125,14,3,6,2,0,0,0,0,30,37,1
97,12,3,2,0,0,0,0,0,7,32,0
90,9,4,1,0,0,24,0,0,25,23,1
84,12,3,1,10,0,0,0,0,0,28,0
77,14,3,2,0,0,0,3,1,0,26,1
108,13,6,3,18,0,0,0,0,7,24,0
99,9,4,1,0,0,27,0,0,29,25,1
87,15,3,1,0,0,0,0,0,23,29,0
234,16,3,1,0,0,66,0,0,86,30,0
133,12,3,9,0,0,0,1,1,35,41,0
84,9,3,1,2,0,0,1,1,5,49,0
81,9,4,1,0,0,21,0,0,30,24,1
119,10,2,3,0,0,0,0,0,18,52,0
87,10,6,2,6,0,0,0,0,0,26,0
214,13,6,2,0,0,60,0,0,68,29,0
101,15,2,2,1,0,2,0,0,17,42,0
98,9,2,2,11,0,0,0,0,20,28,0
130,9,3,1,2,0,32,0,0,41,30,0
66,13,3,3,0,0,0,2,1,3,31,1
90,9,4,1,0,0,24,0,0,25,22,1
91,17,3,2,13,0,0,0,0,0,23,0
170,18,6,4,17,0,0,0,0,8,27,0
81,9,4,1,0,0,21,0,0,30,20,1
135,11,3,2,5,0,5,2,1,7,39,0
118,6,2,1,10,0,0,0,0,10,31,0
112,17,3,1,8,0,0,0,0,1,25,0
106,14,3,1,11,0,0,0,0,8,33,0
132,17,3,1,13,0,0,0,0,2,26,0
92,12,3,1,6,0,0,0,0,8,29,0
180,16,6,4,3,0,0,5,1,9,41,0
81,9,4,1,0,0,21,0,0,24,24,1
105,9,3,1,7,0,0,2,1,17,38,0
114,9,2,2,16,0,0,0,0,18,31,0
115,13,3,1,6,0,0,3,1,0,26,0
88,14,3,1,8,0,0,1,1,21,37,0
84,11,3,1,8,0,0,0,0,0,26,0
316,11,3,2,1,0,77,1,1,96,48,0
112,14,6,5,1,0,2,0,0,8,38,0
98,17,3,2,6,0,0,0,0,8,28,0
236,14,3,1,1,0,68,0,0,69,32,1
99,11,2,1,0,0,21,0,1,19,35,0
89,6,2,2,11,0,0,0,0,8,33,0
268,10,2,2,8,0,6,9,1,54,54,0
105,12,3,2,0,0,0,8,1,2,28,1
87,8,3,1,10,0,0,0,0,0,25,0
85,10,3,1,8,0,0,0,0,5,28,0
103,11,3,1,8,0,0,0,0,14,30,0
295,13,3,1,6,0,82,0,0,96,34,0
90,9,4,1,0,0,24,0,0,29,25,1
87,15,3,1,0,0,0,0,0,20,27,0
97,17,3,1,11,0,0,0,0,8,30,0
97,13,3,2,1,0,0,3,1,1,25,0
110,14,3,1,13,0,0,0,0,9,32,0
111,10,3,2,0,0,0,9,1,5,32,0
99,9,4,1,0,0,27,0,0,33,27,1
68,19,3,2,1,0,0,0,0,4,28,1
107,13,3,1,9,0,0,0,0,20,31,0
54,16,5,3,1,0,0,0,0,0,22,1
113,19,3,4,1,0,12,5,1,17,39,1
74,18,2,2,0,0,0,0,0,1,22,1
86,6,3,1,7,0,0,0,0,0,25,0
112,9,2,1,0,0,30,0,0,35,24,0
83,10,3,1,6,1,0,1,1,10,31,0
161,12,3,12,0,0,0,1,1,31,43,0
107,10,2,1,4,0,4,1,1,16,37,0
92,17,3,1,8,0,0,0,0,8,31,0
114,9,2,1,0,0,27,0,0,36,31,0
89,14,3,3,0,0,0,3,1,6,33,1
90,15,3,3,0,0,0,3,1,7,33,1
126,15,3,1,8,0,0,1,1,7,31,0
129,13,3,2,0,0,0,5,1,27,34,0
67,19,3,5,0,0,0,0,0,3,24,1
114,14,3,1,12,0,0,0,0,8,32,0
99,15,2,2,0,0,6,0,0,25,39,0
86,11,3,1,8,0,0,0,0,0,26,1
84,11,2,1,2,0,0,0,0,0,23,0
124,8,3,1,13,0,0,0,0,0,25,0
125,17,3,1,10,0,0,0,0,20,33,0
96,6,2,1,5,0,0,0,0,1,20,0
68,14,3,2,0,0,0,3,1,4,29,1
99,6,2,1,8,0,0,0,0,8,33,0
92,12,3,2,10,0,0,0,0,0,23,0
83,10,3,1,2,0,0,0,0,35,30,0
102,10,3,2,12,0,0,0,0,10,31,0
88,10,6,3,6,0,0,0,0,0,28,0
100,15,3,2,11,0,6,0,0,13,28,0
128,6,2,1,2,0,4,4,1,4,32,0
115,12,3,3,0,0,1,6,1,7,33,0
111,18,3,2,0,0,2,0,0,26,29,0
73,12,3,3,6,0,0,0,0,15,28,1
85,10,3,1,8,0,0,0,0,5,27,0
95,6,3,1,9,0,0,0,0,4,32,0
81,9,4,1,0,0,21,0,0,28,22,1
109,9,2,2,13,0,0,0,0,23,31,0
139,21,2,4,1,0,2,6,2,19,43,0
86,8,3,1,9,0,0,0,0,2,26,0
87,14,3,1,11,0,0,0,0,10,31,0
85,14,3,1,11,0,0,0,0,8,25,0
100,15,3,1,1,0,0,2,1,0,29,0
117,9,5,2,8,0,0,0,0,1,24,0
160,15,3,1,1,0,3,12,1,7,35,0
102,15,3,1,8,0,0,0,0,6,32,0
81,9,4,1,0,0,21,0,0,22,21,1
100,17,3,1,9,0,0,0,0,8,31,0
78,14,3,3,1,0,0,3,1,6,32,1
91,17,3,2,11,0,0,0,0,0,22,0
108,10,3,2,0,0,0,9,1,4,30,0
72,9,4,1,0,0,18,0,0,23,22,1
110,12,3,1,10,0,0,0,0,0,30,0
81,9,4,1,0,0,21,0,0,24,23,1
82,11,3,1,8,0,0,0,0,0,25,1
105,15,3,1,9,0,0,0,0,7,31,0
117,15,6,3,16,0,0,0,0,6,31,0
93,10,2,2,0,0,0,2,1,31,35,0
122,11,2,1,3,0,30,1,1,25,29,0
133,12,3,11,0,0,0,1,1,33,40,0
89,11,3,1,8,0,0,0,0,0,25,1
67,13,3,2,0,0,0,0,0,11,27,1
116,20,3,8,3,0,0,1,1,8,33,0
92,14,3,3,0,0,0,2,1,20,35,1
123,15,6,3,1,0,0,5,1,28,41,0
84,13,2,3,0,0,0,3,1,1,29,0
69,15,3,2,0,0,0,3,1,7,31,1
85,9,5,2,2,0,0,0,0,1,21,0
105,14,3,1,15,0,0,0,0,0,25,0
90,9,4,1,0,0,24,0,0,32,22,1
91,15,2,1,0,0,0,0,0,12,37,0
123,15,6,3,1,0,0,5,1,28,42,0
74,14,3,4,0,0,0,1,1,9,24,1
166,9,3,1,4,0,42,0,0,55,32,0
325,11,3,2,1,0,80,1,1,101,49,0
86,6,2,1,2,0,0,0,0,1,21,0
87,15,3,1,0,0,0,0,0,23,29,0
91,15,3,1,4,0,0,0,0,8,31,0
95,14,3,1,8,0,0,0,0,8,30,0
125,16,3,1,13,0,0,0,0,0,27,1
47,23,3,3,0,0,0,0,0,0,21,1
83,9,3,1,4,0,0,2,1,16,33,0
117,6,2,1,1,0,20,1,1,18,36,0
92,15,3,1,5,0,0,2,1,12,36,0
139,12,3,10,0,0,0,1,1,32,41,0
72,9,4,1,0,0,18,0,0,18,21,1
83,12,3,1,11,0,0,0,0,10,33,0
69,14,3,8,2,0,0,1,1,12,29,1
98,11,2,1,2,0,0,0,0,0,23,0
115,9,2,2,16,0,0,0,0,19,32,0
86,12,3,2,0,0,0,0,0,7,32,0
107,10,2,2,10,0,0,0,0,4,33,0
79,14,3,4,1,0,0,1,1,10,27,1
100,10,3,1,12,0,0,0,0,7,29,0
99,9,4,1,0,0,27,0,0,29,24,1
70,18,2,2,1,0,0,0,0,27,31,1
92,13,3,1,10,0,0,0,0,6,26,0
116,13,3,1,16,0,0,0,0,6,30,0
112,10,3,2,0,0,0,9,1,5,31,0
140,12,3,11,0,0,0,1,1,32,40,0
86,11,3,1,8,0,0,0,0,7,29,0
104,7,3,1,13,0,0,0,0,8,25,0
363,13,3,1,7,0,102,0,0,128,35,0
220,9,3,1,6,0,60,0,0,72,32,0
130,12,3,7,0,0,0,1,1,29,42,0
100,11,5,2,13,0,0,0,0,15,29,0
83,17,3,2,13,0,0,0,0,2,25,0
99,7,2,1,0,0,6,4,1,10,29,0
158,12,3,1,9,0,0,3,1,10,37,0
78,13,3,3,2,0,0,0,0,7,28,1
72,9,4,1,0,0,18,0,0,27,23,1
66,15,3,3,0,0,0,0,0,17,32,1
67,14,3,3,0,0,0,2,1,6,30,1
83,12,6,2,2,0,0,2,1,5,34,0
122,16,3,3,0,0,0,6,1,17,36,1
87,15,3,1,0,0,0,0,0,22,28,0
94,9,2,2,1,0,0,0,0,0,24,0
104,15,3,7,3,0,0,1,1,12,31,1
72,9,4,1,0,0,18,0,0,25,23,1
101,9,2,2,13,0,0,0,0,18,30,0
92,15,3,2,13,0,0,0,0,3,24,0
134,15,6,2,7,0,0,0,0,1,22,0
99,18,3,1,9,0,0,0,0,7,28,0
87,12,3,1,8,0,0,0,0,13,30,0
202,11,3,3,13,0,9,2,1,11,42,0
72,9,4,1,0,0,18,0,0,25,24,1
107,13,3,1,8,0,0,0,0,46,34,0
87,13,6,2,0,0,0,0,0,5,25,0
87,13,4,1,11,0,0,0,0,2,24,0
95,10,3,2,9,0,0,1,1,9,31,0
65,14,3,1,1,0,0,0,0,0,22,1
94,15,3,2,15,0,0,0,0,5,27,0
89,9,5,2,2,0,0,0,0,1,22,0
96,12,2,1,0,0,24,0,0,25,27,0
91,9,5,2,2,0,0,0,0,1,22,0
140,13,3,5,0,0,0,6,1,28,34,0
91,9,2,1,0,0,22,0,0,21,24,0
84,20,3,1,5,0,0,0,0,6,26,0
84,10,2,2,7,0,0,0,0,10,29,0
66,15,3,2,0,0,0,3,1,6,29,1
101,15,6,3,7,0,0,0,0,7,28,0
84,10,3,1,4,0,0,0,0,4,28,0
115,12,3,1,10,0,0,0,0,12,33,0
71,9,3,2,0,0,0,5,1,8,31,1
121,18,3,1,14,0,0,0,0,11,30,0
83,9,3,3,0,0,5,1,1,7,28,0
88,14,3,5,1,0,0,1,1,5,33,0
111,15,2,2,1,0,8,0,0,20,37,0
92,17,3,2,12,0,0,0,0,0,22,0
90,15,6,2,3,0,0,0,0,0,23,0
90,8,3,1,11,0,0,0,0,0,26,0
123,13,3,2,0,0,0,5,1,21,33,0
99,9,4,1,0,0,27,0,0,34,24,1
224,11,3,5,4,0,35,2,1,61,46,0
87,6,2,1,1,0,18,1,1,19,30,0
83,14,3,1,6,0,0,0,0,7,30,0
119,12,3,1,14,0,0,0,0,7,31,0
108,10,3,2,6,0,0,0,0,5,34,0
114,15,2,3,1,0,5,0,0,18,41,0
153,19,6,4,13,0,0,0,0,8,28,0
129,13,3,2,0,0,0,5,1,27,33,0
90,9,4,1,0,0,24,0,0,30,26,1
98,12,3,1,9,0,0,0,0,7,31,0
106,18,3,1,12,0,0,0,0,8,29,0
87,14,3,1,8,0,0,0,0,0,24,0
127,12,6,2,8,0,0,0,0,0,24,0
99,12,3,2,13,0,0,0,0,22,32,0
84,14,3,1,11,0,0,0,0,0,24,0
99,9,4,1,0,0,27,0,0,35,25,1
95,10,2,2,12,0,0,0,0,21,33,0
110,15,6,3,7,0,0,0,0,7,28,0
94,14,3,2,0,0,0,4,1,5,33,1
66,15,3,2,0,0,0,0,0,0,23,1
107,12,3,1,8,0,0,0,0,10,28,0
64,11,3,2,0,0,0,0,0,18,26,1
96,8,2,1,14,0,0,0,0,18,41,0
100,9,3,1,10,0,0,0,0,7,29,0
188,17,3,2,0,0,0,12,1,9,32,0
157,12,3,12,0,0,0,1,1,37,44,0
71,14,3,4,0,0,0,0,0,27,30,1
88,14,3,2,0,0,0,5,1,5,29,1
72,14,3,3,0,0,0,0,0,26,31,1
90,9,3,1,8,0,0,0,0,0,23,0
117,10,3,2,0,0,0,0,0,0,22,0
301,11,3,2,1,0,71,1,1,88,48,0
69,15,3,2,0,0,0,3,1,4,31,1
75,15,3,2,1,0,3,0,0,10,30,1
104,14,2,1,0,0,22,0,0,28,28,0
363,9,3,1,12,0,106,0,0,122,32,0
67,13,3,2,0,0,0,0,0,11,29,1
71,9,3,2,0,0,0,5,1,8,31,1
107,28,3,4,0,0,0,0,0,0,27,1
86,12,3,1,8,0,0,0,0,8,29,0
135,12,3,9,0,0,0,1,1,37,40,0
103,11,3,1,7,0,0,0,0,0,25,0
312,8,2,1,0,0,82,0,0,100,38,0
84,12,2,1,0,0,20,0,0,19,26,0
87,9,3,1,6,0,0,2,1,18,36,0
89,15,2,2,0,0,0,0,0,15,31,0
95,16,3,1,10,0,0,0,0,8,30,0
99,9,4,1,0,0,27,0,0,31,24,1
107,10,3,1,9,0,0,0,0,8,28,0
66,13,3,3,0,0,0,2,1,3,31,1
99,15,2,3,1,0,4,0,0,16,39,0
103,15,3,1,4,0,0,0,0,8,28,0
114,11,3,1,0,0,0,0,0,31,33,0
106,11,3,1,11,0,0,0,0,14,34,0
111,13,3,1,13,0,0,0,0,6,29,0
87,10,3,1,7,0,0,0,0,8,31,0
271,11,3,2,1,0,62,1,1,86,47,0
84,10,3,1,7,0,0,0,0,10,28,0
99,13,3,2,0,0,9,4,1,15,39,0
95,9,2,2,11,0,0,0,0,19,31,0
82,15,3,3,0,0,0,1,0,26,34,1
84,15,3,1,8,0,0,0,0,8,29,0
113,6,2,2,0,0,0,4,1,13,40,0
94,6,2,1,2,0,0,0,0,1,24,0
95,13,2,2,14,0,0,0,0,6,28,0
88,14,3,1,6,0,0,0,0,8,28,0
64,14,3,1,5,0,0,0,0,4,25,1
103,11,5,2,11,0,0,0,0,17,30,0
85,15,3,2,0,0,0,6,1,9,29,1
117,10,2,2,14,0,0,0,0,11,37,0
98,8,3,1,13,0,0,0,0,2,26,0
93,12,2,1,0,0,23,0,0,20,24,0
99,9,4,1,0,0,27,0,0,33,25,1
100,15,3,2,16,0,0,0,0,3,25,0
86,12,3,1,4,0,0,0,0,8,31,0
87,15,3,1,8,0,0,0,0,5,31,0
98,13,2,2,14,0,0,0,0,6,28,0
96,18,3,1,11,0,0,0,0,16,31,0
93,10,2,2,8,0,0,0,0,9,32,0
67,14,3,3,0,0,0,2,1,6,30,1
87,14,3,1,6,0,0,0,0,6,26,0
121,14,3,1,0,0,15,1,1,25,38,0
106,15,3,1,1,0,0,2,1,0,28,0
166,9,3,1,6,0,40,0,0,57,33,0
87,10,3,1,4,0,0,0,0,4,28,0
118,7,3,1,14,0,0,0,0,5,29,0
90,10,2,2,2,0,0,0,0,10,44,0
94,9,2,2,12,0,0,0,0,8,30,0
119,14,3,1,15,0,0,0,0,8,29,0
96,6,3,1,14,0,0,0,0,6,31,0
74,18,2,2,0,0,0,0,0,1,22,1
71,19,3,4,0,0,0,0,0,3,24,1
127,13,6,2,0,0,0,0,0,8,31,0
109,8,3,1,12,0,0,0,0,0,23,0
98,15,6,3,7,0,0,0,0,7,30,0
90,10,3,1,8,0,0,0,0,10,31,0
86,23,3,1,8,0,0,0,0,0,25,0
97,12,3,1,5,0,0,0,0,0,23,0
108,14,3,1,11,0,0,0,0,10,27,0
83,9,3,1,7,0,0,0,0,0,23,0
104,16,3,4,2,0,0,0,0,42,37,1
107,10,3,2,0,0,0,9,1,5,31,0
98,12,3,1,4,0,0,0,0,28,34,0
67,13,3,2,0,0,0,0,0,11,28,1
108,9,3,1,7,0,0,0,0,14,30,0
183,15,2,2,2,0,6,0,0,18,48,0
76,21,6,4,0,0,0,0,0,1,25,1
119,6,2,1,10,0,0,0,0,10,31,0
77,15,6,4,0,0,0,0,0,15,33,1
126,11,3,1,10,0,0,1,1,25,36,0
99,9,4,1,0,0,27,0,0,31,24,1
89,11,3,1,6,0,0,0,0,14,31,0
